DATE,wind_era5,wind_100_era5,wind_850hpa_era5,bld_era5,blh_era5,t2m_era5,d2m_era5,sshf_era5,wind_jra55,t2m_jra55,sh_jra55,lh_jra55,surf_roughness_jra55,wind_ncep1
1980-11-25,2.57296,3.9597285,9.366201,2288.8203,433.43295,292.6345,284.95523,-313194.0,0.78424644,292.153,13.560154,33.757626,0.9199553,2.0680737
1980-11-26,1.9979078,3.4182148,6.4646835,1928.5885,395.82474,293.9227,284.88992,-244948.5,0.5726361,293.21832,9.962574,32.51234,0.9199553,3.1240053
1980-11-27,2.5348551,4.827989,4.3803287,3025.3333,364.5094,294.75754,285.2496,-226260.5,1.3292184,293.7076,8.173893,35.04828,0.9199553,4.611671
1980-11-28,2.3348496,4.01137,3.6097834,2887.336,334.50885,293.48254,287.1167,-198380.0,0.84114635,293.57077,9.564079,35.086227,0.9199553,2.8454294
1980-11-29,1.8098906,3.6959066,3.2847795,1521.8203,371.5066,293.5815,287.90616,-254924.5,1.3890977,294.1652,12.308727,38.6368,0.9199553,3.5383177
1980-11-30,2.2337797,4.5191493,3.4107797,1336.4844,447.23953,292.88885,286.47513,-277155.0,0.7341769,293.61908,15.758686,37.20326,0.9199553,2.918738
1980-12-01,2.1166618,3.7253354,2.6911695,1123.0756,421.223,291.7917,285.39157,-298629.0,0.82521224,292.2636,13.535889,44.1703,0.84573656,2.2533042
1980-12-02,2.0355833,3.7704134,1.958448,1278.7266,346.15536,291.06174,284.0679,-254752.5,1.2178882,291.38025,12.161423,40.543335,0.84573656,2.530262
1980-12-03,2.1461477,4.1039457,3.2196085,1274.7084,307.65482,290.83185,282.84888,-255062.5,0.7640168,290.0769,11.421326,34.60702,0.84573656,2.4658706
1980-12-04,2.876813,5.6196957,8.371076,4723.0054,375.31833,291.43045,282.13135,-265459.0,0.8170893,291.32965,6.704193,35.280716,0.84573656,2.8898149
1980-12-05,3.2475824,6.2678304,7.560417,5642.435,368.368,290.16595,281.10803,-246553.5,1.6383797,290.1761,3.9215126,35.56807,0.84573656,2.8205729
1980-12-06,2.675125,4.7822995,5.266049,4225.578,336.95084,289.0673,280.2356,-312329.5,1.2885128,288.8514,11.037445,29.853443,0.84573656,3.0570354
1980-12-07,2.0732687,3.7975714,3.1522138,3128.0312,332.09818,288.8135,280.88824,-274094.0,0.53372,289.378,13.551067,35.174202,0.84573656,1.7867652
1980-12-08,1.9459907,2.7626572,2.447168,2377.8723,325.14792,289.03787,281.95645,-258224.0,1.0581892,289.51624,14.782299,36.164253,0.84573656,2.6602604
1980-12-09,1.5140456,2.0003946,3.1082213,1411.901,362.70914,289.15204,282.1866,-240051.5,0.7857398,289.46967,14.277412,36.147438,0.84573656,3.1948543
1980-12-10,1.8146272,3.6621485,2.1381476,3056.6199,350.18616,289.19785,282.61606,-237710.5,0.7467278,289.5918,10.825989,36.956535,0.84573656,2.8699207
1980-12-11,1.7005895,3.587056,2.029426,4754.2944,313.96326,289.10196,282.44376,-248613.0,0.78382254,289.2669,8.56255,31.624706,0.84573656,1.3746476
1980-12-12,2.619188,5.289266,4.28945,3374.3281,407.18945,288.91882,281.7009,-264662.0,1.1601908,288.0581,8.095226,34.80074,0.84573656,2.2572937
1980-12-13,3.183184,6.174146,10.462895,3371.1223,336.68472,288.5359,280.84445,-276635.0,1.5894824,288.04108,23.767246,30.85059,0.84573656,1.923074
1980-12-14,2.8406885,5.6921287,11.726963,3112.784,311.29425,288.82278,281.03262,-285334.0,1.5112622,288.92923,25.618095,41.47853,0.84573656,2.697174
1980-12-15,2.632851,5.357615,9.119573,3112.7786,315.97476,289.59518,281.34903,-253081.5,0.89778805,288.52014,30.080326,29.685215,0.84573656,2.0517411
1980-12-16,2.7012799,5.434468,9.649562,2856.0496,405.56137,288.95312,280.10263,-281242.5,1.3546673,288.0954,35.72274,32.967953,0.84573656,1.7068105
1980-12-17,3.0398016,6.018209,10.287616,3663.966,334.64975,288.28067,278.1063,-286559.5,1.2657428,288.139,38.321747,32.568993,0.84573656,2.20021
1980-12-18,2.5149648,5.0931273,10.261084,2570.427,263.93372,287.87985,278.7363,-281788.5,1.0958879,288.2594,30.264736,35.30702,0.84573656,2.6064885
1980-12-19,2.3253467,4.40513,10.250209,2376.2734,237.79198,288.01996,279.34506,-242033.5,1.3899522,287.502,33.700966,31.59011,0.84573656,2.3952327
1980-12-20,1.3966595,1.8844119,8.112065,1763.3151,217.97429,289.48245,281.08014,-244480.5,0.6543385,288.2815,36.13419,28.29485,0.84573656,1.9607201
1980-12-21,1.3992025,1.6291777,5.3260355,2608.9375,221.0816,290.28336,282.94012,-228634.0,0.49397427,289.24515,32.26108,27.380001,0.84573656,2.298981
1980-12-22,3.5565557,6.566506,4.8004756,7840.7446,380.64844,291.10123,284.15915,-127236.5,1.9256023,290.91074,14.974316,26.88382,0.84573656,6.708683
1980-12-23,3.3060343,6.1568856,8.067464,8623.792,376.641,289.67502,286.76462,-3501.5,1.8307276,288.9252,-14.130997,46.632244,0.84573656,5.7461343
1980-12-24,2.2439406,3.7616284,4.420615,4430.9688,310.64468,290.94775,287.92307,-117898.5,1.4719598,290.735,5.2036896,31.465446,0.84573656,4.3115506
1980-12-25,1.0501229,1.4053292,1.3232363,998.72394,215.79054,290.4672,288.14713,-135117.0,1.0353997,291.0479,14.484455,33.636845,0.84573656,4.1783366
1980-12-26,1.5380434,3.1067533,1.8724197,1666.2396,278.6484,291.1885,288.33633,-117279.0,0.74117607,291.4701,19.338207,28.890198,0.84573656,2.9191995
1980-12-27,2.179137,4.3718104,6.7963204,2814.3254,385.29752,289.9551,285.98398,-229013.0,0.76502264,291.3046,18.626804,33.099648,0.84573656,2.8311596
1980-12-28,2.2738764,4.315813,5.2997017,4710.971,328.48996,289.21048,285.75528,-198948.0,1.1405798,289.29056,13.79192,31.329521,0.84573656,3.6966362
1980-12-29,2.8445733,5.216443,4.6327147,3211.4688,309.10278,290.05222,285.5371,-199979.5,1.699593,290.44272,8.205177,31.895218,0.84573656,2.5696137
1980-12-30,3.7960281,6.840412,6.8694396,5334.3594,411.3768,289.06674,283.8878,-236909.0,1.6006511,289.61182,13.282375,32.245785,0.84573656,2.8050203
1980-12-31,3.5500908,6.589187,10.451463,5416.1953,346.4214,287.87848,282.6674,-240663.0,2.0890875,288.86328,31.812607,41.101707,0.84573656,1.6877208
1981-01-01,3.0553563,5.8701973,10.912478,4916.3594,329.86752,288.23056,282.86877,-239915.0,1.5616754,287.87787,39.54617,35.07794,0.84573656,2.7916102
1981-01-02,1.8582999,2.8021033,8.328296,3237.9426,287.1327,288.49957,283.17535,-251015.0,1.0743035,288.13284,42.980995,30.004005,0.84573656,1.0544641
1981-01-03,1.2220249,1.9942225,6.096185,2921.034,259.44116,289.68085,284.06512,-201291.0,0.9814495,289.42206,23.490269,30.055199,0.84573656,1.3070588
1981-01-04,1.1097534,1.743379,5.917604,2519.0833,268.9821,291.05707,285.7577,-205559.0,1.0286533,290.318,17.868961,29.47812,0.84573656,2.2186296
1981-01-05,2.0240586,3.391731,6.127913,3960.8125,282.46,289.56085,286.9006,-163494.0,1.1616473,289.8419,8.189354,25.991726,0.84573656,3.1684039
1981-01-06,2.3884025,4.172023,6.9339805,4102.021,433.61295,288.57144,285.12634,-232407.0,1.4499954,289.588,22.279015,30.1381,0.84573656,2.4893231
1981-01-07,3.1380298,5.5641885,7.5148005,3643.9062,477.67053,286.4319,282.2899,-252540.0,2.1700597,287.39572,22.05043,29.749035,0.84573656,2.6217923
1981-01-08,2.81855,5.084823,5.6360126,2482.9817,467.87125,285.4915,280.72696,-157162.0,1.4769622,286.33533,20.051804,28.579529,0.84573656,2.0672338
1981-01-09,2.2318714,3.5870264,2.602064,1119.8672,345.4431,285.2408,279.15994,-213226.0,1.067272,286.84222,22.68359,26.527836,0.84573656,3.0086014
1981-01-10,1.4653767,1.8254737,2.5163844,879.9792,369.69852,285.80576,279.33633,-217119.0,0.68161345,286.62347,21.245842,27.890327,0.84573656,3.8744268
1981-01-11,1.7652055,2.347263,4.534444,1717.5781,418.85156,286.046,280.0155,-231674.0,1.0461222,287.25433,19.339008,28.310364,0.84573656,4.344397
1981-01-12,1.8718419,3.6597388,3.0997217,1593.2291,435.69492,285.78403,279.27032,-206827.0,1.5582502,286.32645,11.735062,24.663857,0.84573656,5.00295
1981-01-13,2.509804,4.8736463,5.009884,2596.1067,356.69815,286.25366,281.0393,-278278.0,1.1213337,286.46265,18.643658,27.478779,0.84573656,4.666516
1981-01-14,2.5291028,3.763858,4.7475724,3953.591,291.23398,285.52994,280.39655,-279350.5,1.3313586,286.9044,21.952053,24.532463,0.84573656,4.8822355
1981-01-15,1.5319375,2.0274932,1.975821,4106.0366,265.96094,286.27734,280.14798,-258797.5,0.72192454,286.689,33.17794,25.442268,0.84573656,4.833209
1981-01-16,0.7317488,0.6813524,1.0121272,1584.3881,267.94116,287.8633,281.14072,-240916.5,0.7666573,288.00702,44.56563,26.42046,0.84573656,5.657788
1981-01-17,1.6458069,3.0779808,2.3472064,2852.841,281.63034,288.2648,282.76346,-221919.0,0.8735039,288.40442,37.500896,24.929668,0.84573656,2.4403548
1981-01-18,2.3222415,4.511983,4.2735915,5620.779,226.37257,286.45816,283.53415,-125256.5,0.98296475,287.1159,17.998848,29.101646,0.84573656,1.7800055
1981-01-19,1.6936761,2.6436942,3.3203285,684.21356,316.52267,287.33658,283.14246,-247901.0,0.5976655,287.76874,23.660091,28.458618,0.84573656,3.6494582
1981-01-20,2.2984462,3.746899,4.710975,1481.7006,326.815,288.34448,283.24734,-266803.0,1.3852161,288.40643,22.02396,28.399601,0.84573656,1.9112985
1981-01-21,2.2366495,2.9489937,4.099137,1050.8672,375.81143,288.87018,283.1851,-261035.0,0.7806445,289.3278,21.885273,29.539692,0.84573656,1.2148077
1981-01-22,1.6054403,2.197082,3.4784524,1978.3281,298.61475,289.65298,283.57516,-168402.5,0.761667,289.58868,20.418545,30.35574,0.84573656,2.923469
1981-01-23,4.1099997,7.089176,7.113153,10098.422,425.44946,289.96677,284.83957,-160342.0,2.5415745,290.17914,-5.649372,56.254925,0.84573656,6.131308
1981-01-24,5.8709793,9.215009,6.4608655,24420.31,596.52966,289.49945,286.7752,-39927.0,4.1474767,290.09143,-5.2790337,50.52728,0.84573656,6.622345
1981-01-25,3.6466677,6.1656322,3.4355583,5158.6562,382.92603,287.83163,286.34842,-17104.0,3.128815,288.35098,19.280647,25.132145,0.84573656,5.5048647
1981-01-26,1.9875826,4.0106263,4.306991,1740.0416,390.43982,288.98087,285.28537,-168124.0,1.0154353,289.70724,21.9808,38.165543,0.84573656,3.7475014
1981-01-27,2.5211718,4.8539267,5.491587,4451.021,388.1545,288.78708,284.5529,-257252.5,1.1160715,289.73114,20.463474,40.298702,0.84573656,1.9365458
1981-01-28,2.3251946,4.6790175,9.2896805,2884.927,299.1313,289.60867,284.63983,-249491.5,1.2237902,290.05933,15.926167,38.191654,0.84573656,1.6090297
1981-01-29,2.6505609,4.5885377,11.345178,4037.0312,319.19162,290.49112,284.84103,-246150.5,1.2027266,290.7033,17.356285,40.36159,0.84573656,1.6955576
1981-01-30,2.2604043,3.8301032,5.3183985,3826.8203,407.75302,291.06223,285.48782,-203463.0,1.190875,291.80853,21.068447,48.85358,0.84573656,3.2228024
1981-01-31,1.5195869,2.5346792,1.0754123,4212.737,254.12666,290.6892,286.881,-171287.5,1.5742569,290.65048,12.442116,43.674095,0.84573656,4.552165
1981-02-01,2.7174826,5.237969,5.3297167,4033.0156,402.53226,289.37146,284.1192,-187824.0,1.5501304,289.75256,23.60416,44.106647,0.80960375,2.2638474
1981-02-02,2.7998903,5.115167,3.245784,4840.94,399.26065,287.21542,280.72214,-301954.5,1.8198118,287.9048,20.139217,50.769703,0.80960375,2.777442
1981-02-03,1.8854188,2.6230216,4.316437,2514.2578,329.1083,287.94754,281.2365,-269398.5,0.7049924,288.15787,21.509415,46.894684,0.80960375,2.334607
1981-02-04,1.9212738,2.518184,4.6075215,1273.1068,229.2998,289.47235,282.87717,-242842.5,0.7964491,289.67798,16.706963,44.053432,0.80960375,3.3375306
1981-02-05,1.2188551,1.566985,4.143439,1933.4037,195.3311,293.18762,285.77774,-206055.0,0.87648654,293.20618,6.1609344,46.528927,0.80960375,3.3937776
1981-02-06,2.5371885,4.5857887,4.70702,5189.94,317.90018,291.27808,286.84076,-170651.5,1.1680741,291.97604,2.543522,44.72013,0.80960375,2.1845765
1981-02-07,3.1573684,5.910712,6.2578654,3677.6042,380.60922,288.61945,281.942,-293838.0,1.7297604,288.97882,19.529255,47.98964,0.80960375,1.8618572
1981-02-08,2.6114376,4.6327014,6.405306,1887.6641,390.1268,287.9423,281.17795,-322081.5,1.8180243,287.87225,19.562668,36.7211,0.80960375,2.8135114
1981-02-09,2.1116273,3.824291,6.1126733,1458.4349,509.22852,288.73514,281.39688,-290419.0,1.1396147,289.2971,27.876907,42.49432,0.80960375,2.7368119
1981-02-10,2.6123502,4.9320016,4.117706,5118.5337,408.81747,288.26065,281.91403,-313178.0,1.1741891,288.33994,28.156239,39.405037,0.80960375,2.9028087
1981-02-11,3.0087078,5.6510773,11.306851,7898.5156,377.76035,288.7752,280.60757,-335945.0,1.2917837,289.03793,23.248882,39.16478,0.80960375,1.9857174
1981-02-12,2.4305098,3.5945387,11.201942,3976.0598,355.14053,290.17383,282.84305,-318034.0,1.365127,290.76172,25.60318,41.68538,0.80960375,2.4713478
1981-02-13,1.4318556,1.9408469,8.589124,1525.8307,324.56097,291.48697,285.07275,-263561.5,0.74785477,291.628,20.361938,34.70349,0.80960375,2.4652252
1981-02-14,1.6643614,2.1887615,5.708612,2041.7084,293.1907,292.98663,285.83725,-276124.0,0.9273693,292.9516,19.634594,36.704174,0.80960375,2.6422968
1981-02-15,2.4884632,3.7558634,8.141267,3408.8333,474.84506,293.98706,286.7168,-294839.5,0.94062364,294.0728,21.277733,41.57351,0.80960375,2.323901
1981-02-16,3.1266038,5.9996643,9.939451,5762.7812,570.4036,294.639,283.83847,-215186.0,1.4769138,295.2288,20.26809,46.44041,0.80960375,2.9524028
1981-02-17,4.684746,8.322121,12.985184,13042.867,616.5588,293.30273,280.06186,-289449.5,3.2245371,293.49744,11.404999,45.72775,0.80960375,3.3816743
1981-02-18,4.465939,7.9833846,12.750922,10882.261,466.60336,292.13187,280.2132,-296580.0,3.047659,291.45352,14.340317,31.10051,0.80960375,3.793336
1981-02-19,3.31695,6.3203835,9.786103,5425.8125,341.79575,292.21756,281.78818,-298988.5,2.2906692,291.62262,14.099606,32.863636,0.80960375,2.9034352
1981-02-20,3.6289701,6.8522453,11.328808,6608.414,373.83118,293.30728,282.44064,-256034.5,2.2698522,292.4048,18.435287,28.27547,0.80960375,3.3416095
1981-02-21,3.991027,7.3588123,10.983964,8583.68,476.64517,293.21985,281.19962,-296208.5,2.6273427,293.05103,16.816124,33.03305,0.80960375,2.2176914
1981-02-22,3.415987,6.4509273,10.702474,6194.4243,440.15616,293.4878,281.79227,-320783.5,2.524518,293.5106,14.23711,38.71398,0.80960375,2.005015
1981-02-23,2.7643948,4.8663926,10.471321,3460.9817,374.2147,293.78247,284.24335,-285865.5,1.3534193,293.87604,21.334469,41.238792,0.80960375,2.942953
1981-02-24,2.3898973,3.0858533,8.765265,2647.4453,303.84308,295.93625,285.33856,-311663.0,1.1954538,295.63837,17.989605,39.949814,0.80960375,2.587976
1981-02-25,2.7119367,5.0653663,7.436857,4192.682,489.07437,296.8502,286.4414,-220074.0,1.123616,297.09546,17.76482,48.72442,0.80960375,2.707705
1981-02-26,3.6637971,6.69417,12.343616,6401.422,540.27783,295.81113,284.11038,-167494.0,2.2395144,295.96735,24.501976,44.89678,0.80960375,2.6338167
1981-02-27,3.4245996,5.613087,10.694442,7103.432,479.59595,295.4192,283.7362,-366778.5,1.3514926,295.07367,33.51101,42.61903,0.80960375,2.2236674
1981-02-28,2.9631965,5.0278144,6.1464496,9921.914,525.3598,294.86728,285.43265,-325065.5,2.01054,295.68686,27.453007,43.18988,0.80960375,2.9301305
1981-03-01,2.7253067,4.878181,8.841887,4077.9453,602.43115,295.8673,285.67654,-220986.5,1.4879509,296.2255,33.99988,36.67339,0.7881194,2.149808
1981-03-02,5.487066,9.013078,14.593761,17235.701,947.6048,293.9524,281.7725,-420408.0,3.138558,294.19083,42.432655,33.50041,0.7881194,3.8417244
1981-03-03,3.7179978,6.59586,11.873767,8162.474,508.36768,292.45886,279.85403,-437376.0,2.2648797,292.6279,43.388325,29.18959,0.7881194,2.7176967
1981-03-04,2.3482842,3.2527854,9.475315,1824.2838,383.5444,294.0712,282.80017,-345007.5,1.761602,294.15546,41.14541,27.0806,0.7881194,1.8097365
1981-03-05,1.4653625,1.8806891,5.6698914,1177.6302,414.71875,295.93246,285.30548,-323020.5,0.8941367,295.71478,45.713345,26.308613,0.7881194,2.1754608
1981-03-06,1.8435131,2.9068117,5.012525,2097.8672,408.27725,297.71414,286.26566,-292832.0,1.3211553,297.42178,38.71604,26.804512,0.7881194,2.6732948
1981-03-07,2.4630842,4.3404136,5.707588,6450.3647,431.31967,297.38278,285.80563,-358698.0,1.5403018,297.79193,36.74777,25.822353,0.7881194,3.8982055
1981-03-08,3.5151074,6.4146023,10.88943,5520.487,692.4561,296.03268,279.987,-367934.0,2.0853074,297.37885,43.237083,25.72866,0.7881194,2.8694136
1981-03-09,2.8389642,4.6463385,7.766765,3391.9792,502.12952,295.18533,280.3834,-399140.5,1.7179768,296.5736,44.24706,25.540413,0.7881194,3.3018007
1981-03-10,2.2192018,4.567006,2.9275837,4292.971,671.94183,296.70822,281.57806,-232516.5,1.7594695,296.56274,42.80974,26.816051,0.7881194,4.106273
1981-03-11,2.455182,4.911494,3.3410072,4247.2344,717.1812,296.57565,282.08014,-245575.5,1.7047479,297.4441,39.536026,26.956802,0.7881194,3.4996936
1981-03-12,1.721006,2.4181252,2.9780006,1539.4662,508.24234,295.32208,284.53842,-394427.5,1.4957101,296.43106,47.54846,24.150455,0.7881194,3.211132
1981-03-13,2.1361647,3.5067532,1.9289409,2955.5312,590.4873,295.75076,284.3776,-344010.5,0.7861214,295.61957,36.121204,27.15794,0.7881194,3.0018187
1981-03-14,2.046004,3.378507,2.9430418,4309.0156,705.4644,297.7277,285.56186,-264780.5,1.2346723,297.4699,49.751072,26.771656,0.7881194,2.617703
1981-03-15,3.874335,6.0981045,8.511284,8533.93,717.0327,296.75418,286.47842,-364651.5,2.3434985,297.0324,49.6166,26.61168,0.7881194,2.8789496
1981-03-16,3.108856,5.2607675,7.8646894,3830.8464,604.58356,294.67712,288.09433,-270502.5,1.8420451,295.7733,53.198185,20.438004,0.7881194,2.3483949
1981-03-17,3.7377155,6.506485,7.695869,6665.3804,722.80884,295.9788,285.59265,-503289.5,2.7430022,296.22867,67.744934,24.609879,0.7881194,2.8443143
1981-03-18,2.8618305,5.201549,8.097071,4378.815,550.5782,296.68408,284.19684,-448780.5,1.9575248,296.76303,55.328484,26.606125,0.7881194,2.6446996
1981-03-19,2.4027894,3.6576717,5.911005,4577.7812,341.08347,295.85657,286.6157,-356242.0,1.4936225,298.12637,54.602535,26.87402,0.7881194,3.0815277
1981-03-20,1.7816623,2.9825876,5.382528,2637.8176,405.57706,296.491,289.41672,-302514.0,1.3259791,297.1006,28.65421,20.171108,0.7881194,3.7219884
1981-03-21,1.8518876,2.562378,5.2444806,3023.7317,557.3092,297.27505,290.25928,-381867.5,2.0135348,298.06256,68.50145,38.398834,0.7881194,3.8866987
1981-03-22,2.4015436,4.30213,5.051974,3324.5938,882.28174,297.48505,284.52182,-260094.0,2.2494364,298.72906,54.166546,33.81233,0.7881194,3.4219298
1981-03-23,2.6943204,5.161342,5.04939,4236.807,748.2149,296.5336,281.55234,-264464.0,1.484908,297.64966,58.451824,30.682941,0.7881194,3.2429113
1981-03-24,2.3132465,4.574472,3.093277,2892.1536,777.1743,297.0101,282.97415,-362694.5,1.672409,297.41772,64.20943,25.833504,0.7881194,3.342486
1981-03-25,2.1311193,3.4718034,3.0750268,1503.3619,918.074,297.31046,282.31683,-349410.0,1.4352283,298.3097,61.324123,26.762707,0.7881194,3.4809666
1981-03-26,2.3952978,3.8226163,5.9607162,2853.6406,789.88525,297.86832,282.05905,-418730.0,1.3821034,298.61224,59.306778,28.095703,0.7881194,3.7595906
1981-03-27,2.6493099,3.9708462,7.714788,6151.104,895.38385,298.8129,282.61105,-469618.0,1.687635,299.95056,56.10229,27.649734,0.7881194,3.9617896
1981-03-28,2.1054995,3.539921,3.0100896,5764.3906,736.8111,298.9127,284.14682,-383519.5,1.7841794,299.22852,57.138363,24.822672,0.7881194,3.3557699
1981-03-29,2.8548152,5.085277,1.4605125,8456.914,757.0358,300.9868,286.55582,-410147.5,2.199393,300.8955,63.01959,25.608517,0.7881194,2.8809977
1981-03-30,4.1678395,6.727761,4.9169674,15879.005,668.2789,300.4958,289.12372,-354870.0,3.5941699,301.26898,39.361004,28.357555,0.7881194,4.9705424
1981-03-31,2.738407,4.5115156,4.557543,10643.19,598.3377,298.72183,290.21768,-503762.0,1.9383903,298.85748,77.32945,44.580914,0.7881194,2.5584164
1981-04-01,2.7698796,4.7454453,9.267771,6758.4453,893.2549,298.48758,284.7263,-493339.0,1.410636,299.3568,57.108944,41.3933,0.7324553,2.780877
1981-04-02,2.4243097,4.284331,7.467407,4080.3645,664.70197,300.29007,282.3068,-429720.5,1.7396591,300.94754,49.95894,32.02153,0.7324553,3.8492885
1981-04-03,1.9416288,3.7309065,3.1763582,2987.6223,647.69403,302.16083,284.30228,-342180.5,1.5344925,302.06656,42.190605,23.291576,0.7324553,2.7251563
1981-04-04,2.1376839,3.5838249,6.2679753,3351.8645,998.1901,301.21393,283.8461,-271105.0,2.2264717,302.40076,51.03282,27.8844,0.7324553,1.3605301
1981-04-05,4.6337333,7.924132,11.226028,11025.078,1013.0298,299.37766,278.48672,-486464.0,3.7730064,300.70483,51.01743,25.04277,0.7324553,2.8110263
1981-04-06,5.0428977,8.583726,15.237802,14199.786,975.53143,299.05023,277.15,-503161.0,3.3268833,298.80997,54.59845,21.999565,0.7324553,3.2468212
1981-04-07,4.8256392,8.434714,16.083559,17982.646,898.89044,300.83145,278.58963,-469127.5,2.5760083,300.58087,42.816746,23.566006,0.7324553,2.125491
1981-04-08,3.804011,6.939774,13.5890875,9762.2705,809.6247,302.21918,279.84372,-413434.5,2.3449876,301.86783,44.241703,24.264095,0.7324553,3.073932
1981-04-09,4.3933063,7.7767177,14.460044,13020.414,966.51465,303.29404,279.73175,-456418.5,3.0206227,302.83063,44.640198,25.345308,0.7324553,4.1130767
1981-04-10,3.99986,5.820722,13.272769,11481.599,852.25,302.67432,280.91434,-535858.5,2.5676296,302.92087,52.673462,24.258007,0.7324553,2.0565624
1981-04-11,2.7391922,4.3473063,8.531396,5781.242,642.7475,302.3944,284.76547,-393487.0,1.01133,303.33838,54.827175,25.540592,0.7324553,3.329277
1981-04-12,3.5044444,5.84349,3.893471,10775.5625,793.12555,303.17203,290.356,-450562.0,2.2016351,303.42404,54.831226,23.929764,0.7324553,3.422851
1981-04-13,3.8132324,6.221712,2.092141,9168.558,894.2568,302.9135,290.17148,-490697.0,2.8985374,302.80008,77.91507,20.426018,0.7324553,3.4059052
1981-04-14,2.469996,4.553906,1.577753,4980.5366,828.42487,304.11267,289.56076,-364180.0,2.0778244,304.12982,67.925095,24.485233,0.7324553,3.0889683
1981-04-15,3.3257,5.608619,1.9019102,6824.2344,918.7158,305.15665,290.3458,-427911.0,2.0935752,304.5802,76.52547,22.918934,0.7324553,3.3331947
1981-04-16,3.6548793,5.859946,5.1029086,8861.276,847.64777,303.79883,291.47546,-498284.0,2.9556146,305.1895,77.27692,24.121635,0.7324553,3.2617998
1981-04-17,4.2925653,6.689301,4.540869,12173.172,879.16656,301.73267,291.53314,-554954.5,2.5269456,303.60187,87.9464,21.981354,0.7324553,2.0782871
1981-04-18,3.677907,5.9125347,3.7471054,11833.805,876.29425,301.39627,291.0443,-436782.0,3.5192313,301.7276,89.07509,18.500744,0.7324553,2.8016777
1981-04-19,3.2330334,5.176698,2.06864,7897.7163,814.0782,301.37695,290.852,-375603.5,2.5900414,301.51935,78.70859,18.21037,0.7324553,3.4282427
1981-04-20,3.8671923,6.25857,2.5454662,7807.0522,753.1303,301.19394,289.73032,-571917.5,3.0083826,301.2104,73.07463,17.580067,0.7324553,3.090231
1981-04-21,2.6250184,4.620464,3.3822854,4022.5886,655.4271,302.80875,289.602,-464362.0,2.3449638,302.59866,72.52871,21.9525,0.7324553,2.3217618
1981-04-22,1.688838,3.2492752,3.2483094,2495.0078,805.46075,303.74072,289.85367,-316995.5,2.080885,304.7591,71.00036,23.945217,0.7324553,3.3736458
1981-04-23,2.0264597,3.5916767,3.7976258,3863.7344,869.79,302.90894,287.5129,-273782.0,1.8011574,304.10394,79.88327,25.979103,0.7324553,3.1196012
1981-04-24,1.7374104,2.3013954,4.1167693,2330.5364,859.09845,303.47748,285.0773,-365647.5,1.566923,305.57056,60.800632,30.116417,0.7324553,3.208488
1981-04-25,1.5032786,2.1392212,2.846446,1565.9506,1119.2799,304.17624,283.84726,-308745.5,0.88415444,304.53888,55.355156,24.608715,0.7324553,2.3897612
1981-04-26,2.6581094,4.732578,2.9876254,4151.7656,906.0757,303.45264,286.41025,-273446.5,1.6055288,304.42792,67.487755,20.29697,0.7324553,2.977889
1981-04-27,2.7263615,4.924407,5.0478816,6110.987,782.1445,304.0876,288.39746,-430128.5,1.3905689,304.64587,71.81914,22.748482,0.7324553,3.1056921
1981-04-28,2.6083343,4.5624404,7.15807,4608.276,860.86725,304.3881,287.98996,-362401.0,1.3567293,305.89062,74.57517,24.121338,0.7324553,3.0702205
1981-04-29,3.399708,6.0097938,10.30844,7068.935,993.6037,305.23303,285.67947,-341978.5,2.7763186,306.15173,64.21907,27.683502,0.7324553,3.2914028
1981-04-30,2.921199,5.218516,7.1004996,3222.6926,1071.544,305.08725,284.70322,-411244.5,1.986752,307.12012,65.98746,27.64508,0.7324553,3.6716244
1981-05-01,3.2473133,5.86867,8.294723,4869.8257,1213.8837,305.6882,285.44858,-313473.0,2.7605705,306.77185,59.236713,31.043007,0.7324553,4.3054776
1981-05-02,2.7121506,4.4723024,4.9400787,4961.2866,1205.1644,306.2413,287.88455,-351453.0,2.1948342,307.43353,66.58062,27.474392,0.7324553,3.7652636
1981-05-03,4.5503454,7.021464,3.8953998,12062.458,740.1375,303.8042,292.2396,-447873.5,3.8520474,302.7921,74.09988,11.836601,0.7324553,3.621226
1981-05-04,3.2377727,5.0375185,3.7878876,5311.0938,710.81805,304.85178,292.40195,-477546.0,3.490789,304.6061,75.32127,55.685215,0.7324553,3.801259
1981-05-05,2.121681,3.6483767,3.1662445,1980.7369,869.6805,305.4756,291.19287,-424539.5,2.2434049,307.10333,71.61176,40.834248,0.7324553,3.2811468
1981-05-06,3.038656,4.8729224,4.0190125,3754.6277,1088.3248,303.2413,291.23132,-346384.5,2.8038158,306.35693,73.8766,36.83799,0.7324553,3.4243202
1981-05-07,2.645445,4.356078,3.8085258,2467.7292,898.42865,302.396,292.4434,-451661.0,2.195119,306.04547,88.80783,28.793507,0.7324553,2.8221178
1981-05-08,2.4624696,3.84245,3.3371117,3032.5496,774.9516,301.86438,291.81555,-426375.5,3.341275,303.94943,95.97508,34.966694,0.7324553,2.6354334
1981-05-09,1.5341259,2.5002964,2.2727053,533.38544,695.8138,302.30222,293.17154,-404588.5,1.6783477,302.76114,96.624176,41.566757,0.7324553,3.0674474
1981-05-10,2.04942,3.1756814,4.3292637,1617.2916,936.1152,303.28876,290.44778,-350552.0,1.9336128,303.50208,74.97628,60.62959,0.7324553,3.0240414
